ts_code,chairman,manager,secretary,reg_capital,setup_date,province,city
002214.SZ,庞惠民,庞惠民,范奇,49992.5704,20010719,浙江,杭州市
002235.SZ,张杰,张杰,陈文坚,57957.2284,19980914,福建,厦门市
300011.SZ,顾庆伟,顾庆伟,李彤,55865.0387,20020610,北京,北京市
300161.SZ,陈吉红,田茂胜,田茂胜,17276.5551,19941018,湖北,武汉市
002563.SZ,邱光和,徐波,宗惠春,269759.278,20020205,浙江,温州市
002288.SZ,梁健锋,梁宏,张士宝,93164.3744,19991029,广东,梅州市
002180.SZ,汪东颖,严伟,张剑洲,107445.3194,19911127,广东,珠海市
002197.SZ,曾胜强,曾胜强,傅德亮,51515.6948,19930904,广东,深圳市
300543.SZ,陈静,陈静,罗斌,20627.97,20011120,广东,深圳市
002698.SZ,邓喜军,邓喜军,陈博,102255,19970912,黑龙江,哈尔滨市
002385.SZ,邵根伙,张立忠,陈忠恒,419532.9495,19941018,北京,北京市
300134.SZ,孙尚传,肖竞,林晓媚,76749.8006,20010604,安徽,蚌埠市
300097.SZ,师利全,师利全,丁芸洁,28854.9669,19990604,辽宁,大连市
002605.SZ,姚朔斌,姚朔斌,卞大云,40206.0057,19890913,上海,上海市
002769.SZ,陈书智,张云,倪伟雄,37331.8054,20051219,广东,深圳市
002340.SZ,许开华,许开华,欧阳铭志,478352.2257,20011228,广东,深圳市
002151.SZ,周儒欣,高培刚,潘国平,50772.9997,20000925,北京,北京市
002156.SZ,石明达,石磊,蒋澍,132903.6928,19940204,江苏,南通市
002155.SZ,王选祥,李希山,王文松,120203.9474,20001226,湖南,长沙市
300688.SZ,牛文文,牛文文,张东,10920.8976,20111116,北京,北京市
300196.SZ,杨国文,杨鹏威,杨国文,40870.0379,20021028,江苏,常州市
002547.SZ,袁静,王凯,彭琳霞,112805.7168,20010925,江苏,苏州市
002715.SZ,杨海坤,张福如,张福如,13800,19710510,广东,肇庆市
300260.SZ,李水波,李水波,朱孟勇,22655.9307,20000712,江苏,苏州市
300306.SZ,潘建根,潘建根,张晓跃,26895.8778,20030521,浙江,杭州市
002178.SZ,潘晖,潘晖,唐文妍,71215.3001,20011204,上海,上海市
002222.SZ,陈辉,陈秋华,蔡德全,42750,20011031,福建,福州市
002407.SZ,李世江,李云峰,彭超,69689.0481,19991221,河南,焦作市
002201.SZ,王文银,顾柔坚,曹亚伟,33246.747,19940630,江苏,南通市
002308.SZ,顾桂新,顾桂新,陈香,90621.4651,20020823,广东,广州市
002666.SZ,徐咸大,徐团华,陶张,75432.9268,19920124,广东,佛山市
002600.SZ,曾芳勤,曾芳勤,雷曼君,705795.4108,19750701,广东,江门市
002345.SZ,廖创宾,廖创宾,徐俊雄,90541.2707,19960307,广东,汕头市
300651.SZ,李春荣,李剑刚,孙军,12874.678,20040325,江苏,苏州市
300240.SZ,姚勤,耿昊,童少波,36555.975,19930422,江苏,苏州市
002221.SZ,周一峰,吴银龙,邵勇健,164902.2824,19960422,江苏,苏州市
300641.SZ,曹正国,曹正国,胡国忠,48960,20070123,江苏,镇江市
002433.SZ,柯少彬,柯少彬,柯少彬,76677.32,20000325,广东,汕头市
002400.SZ,陈钿隆,何滨,廖浩,174333.7128,19810511,广东,广州市
002918.SZ,萧华,萧礼标,张旗康,40837.1498,19981020,广东,佛山市
002684.SZ,王少武,王少武,陈乐伍,56737.4389,20011109,河南,三门峡市
300093.SZ,严春来,严春来,林臻,21600,19940618,广东,汕头市
300137.SZ,李玉国,陈荣强,王少军,55103.255,19960706,河北,石家庄市
300086.SZ,洪江游,洪江涛,林德新,45000,19940120,海南,海口市
002339.SZ,王良,严中华,姚斌,51180.48,20000810,山东,济南市
002251.SZ,王填,王填,师茜,86390.3951,20031211,湖南,湘潭市
002209.SZ,张颂明,肖林,李春燕,19524.405,19981218,广东,广州市
002467.SZ,李小龙,李玉杰,李波,136192.4423,19991216,北京,北京市
002274.SZ,朱郁健,胡波,卢龙,95236.4646,19791215,江苏,苏州市
300933.SZ,杜南平,姜一鑫,徐积平,45850,20030618,江苏,无锡市
300221.SZ,谭颂斌,林登灿,郑桂华,44994.3563,19970808,广东,东莞市
002502.SZ,龙学勤,龙学勤,王小平,85799.4639,19970826,广东,汕头市
300482.SZ,王继华,李文美,胡洪,34257.0933,19921113,广东,广州市
300147.SZ,王永辉,王永辉,徐力,66147.6335,19860430,广东,广州市
002533.SZ,吴学愚,周祖勤,邓绍坤,73413.5917,20040524,湖南,长沙市
002158.SZ,余昱暄,廖植生,邱玉英,53488.1805,19980107,上海,上海市
002231.SZ,杜方,杜方,白利海,35680,20001221,辽宁,沈阳市
002183.SZ,周国辉,周国辉,夏镔,212269.7819,19971110,广东,深圳市
300745.SZ,吴壬华,吴壬华,罗丽芳,11459.2352,20050111,广东,深圳市
002883.SZ,陈凤军,陈凤军,孙家骏,13025.7852,19870820,江苏,无锡市
002678.SZ,李建宁,肖巍,谭婵,135832.0323,19871010,广东,广州市
002410.SZ,刁志中,袁正刚,李树剑,118577.8998,19980813,北京,北京市
002710.SZ,胡波,韩小红,乔治武,12000,20040927,北京,北京市
300038.SZ,张志勇,Limin Wu(武利民),陈鹏,117182.7123,20040910,北京,北京市
300200.SZ,王子平,王子平,史向前,42622.9073,19990722,北京,北京市
002185.SZ,肖胜利,崔卫兵,常文瑛,274000.3774,20031225,甘肃,天水市
002271.SZ,李卫国,张志萍,张蓓,234773.7237,19980330,北京,北京市
002268.SZ,卿昱,王忠海,刘志惠,84629.4603,19980423,四川,成都市
002208.SZ,王晓毅,陈奇梅,田峰,80329.1894,19990907,安徽,合肥市
300375.SZ,王志方,王志方,魏泉胜,71112.3166,19881024,天津,天津市
300474.SZ,曾万辉,曾万辉,廖凯,30124.8278,20060405,湖南,长沙市
002123.SZ,余文胜,徐刚,朱雯雯,81154.1107,19981119,辽宁,鞍山市
002312.SZ,朱江,朱江,宋华梅,137809.1733,19970520,四川,成都市
002651.SZ,何亚民,林麟,胡益俊,103346,19991123,四川,成都市
002480.SZ,肖光辉,夏玉龙,张杨,76916.867,20010328,四川,成都市
002773.SZ,柯尊洪,柯潇,钟建军,91946.3954,19961003,四川,成都市
300019.SZ,王有治,王有强,王有治,39116.02,19981019,四川,成都市
002437.SZ,王东绪,刁秀强,刘月寅,219812.295,20000327,黑龙江,哈尔滨市
300310.SZ,钟飞鹏,孙建军,吴伟生,88165.8531,20011009,广东,广州市
300886.SZ,徐基平,徐基平,徐霞云,5735,20020712,安徽,安庆市
003020.SZ,季俊虬,邓晓娟,夏军,9264,20020716,安徽,合肥市
300684.SZ,吴晓宁,叶露,陈钰,28095.1707,19970410,北京,北京市
002683.SZ,郑炳旭,梁发,赵国文,74941.2187,19880514,广东,广州市
300584.SZ,曹于平,曹于平,钱佳玟,12000,20030115,江苏,南京市
300809.SZ,曹宇中,许少军,徐彩英,15692,20070904,江苏,苏州市
002933.SZ,戴岳,张建迪,李伟峰,11735,19970616,北京,北京市
002265.SZ,谢力,董绍杰,王家兴,31856.6172,19970318,云南,昆明市
002186.SZ,白凡,周延龙,唐颖,30846.3955,19940616,北京,北京市
002166.SZ,秦本军,秦本军,罗华阳,56521.474,20001128,广西,桂林市
002228.SZ,许晓光,许晓光,康春华,123861.6377,19930517,福建,厦门市
002438.SZ,吴建新,吴建新,章其强,48575.6156,20010104,江苏,南通市
300002.SZ,冒大卫,冒大卫,胡加明,196109.1984,20010518,北京,北京市
002277.SZ,胡子敬,胡硕,陈学文,139417.28,20040607,湖南,长沙市
002987.SZ,费振勇,费振勇,刘颖,16066.2382,20091216,北京,北京市
002544.SZ,吉树新,吉树新,叶桂梁,68331.9825,19941119,广东,广州市
002227.SZ,廖晓霞,廖晓霞,吴云虹,22059.74,19980220,广东,深圳市
002244.SZ,戚金兴,朱慧明,李渊,311144.389,19960822,浙江,杭州市
002239.SZ,张永明,丁涛,窦海涛,324325.8144,20020613,江苏,南通市
002229.SZ,毛伟,黎红雷,李泽文,49834.4263,19990615,福建,福州市
300555.SZ,贾清,贾清,陶涛,20000,20070216,江苏,无锡市
300882.SZ,邬永强,邬永强,陈东滨,15725.34,19970721,浙江,台州市
002586.SZ,汪文强,吴良勇,赵笛,114422.3714,19880625,浙江,宁波市
300695.SZ,孔爱祥,孔辰寰,付海兵,6667.77,20021128,浙江,杭州市
300913.SZ,姚金龙,姚金龙,姚云萍,12250,19950821,浙江,湖州市
300837.SZ,陈利华,陈利华,林为民,10000,20030904,浙江,湖州市
002238.SZ,郑鼎文,张育民,林杨,80255.916,19950718,广东,深圳市
002247.SZ,陈智剑,,魏晓静,85087.0049,20000118,浙江,杭州市
002176.SZ,梁云,梁云,闵银章,170632.5581,19950511,江西,宜春市
002237.SZ,曲胜利,曲胜利,夏晓波,114801.44,19940218,山东,烟台市
300001.SZ,于德翔,周君,YINGTAO SUN,99757.0075,20040316,山东,青岛市
300004.SZ,谭汉强,任刚,王娜,47999.3598,19990524,广东,佛山市
300005.SZ,李明,何华杰,陶旭,88370.2186,19990111,北京,北京市
300013.SZ,周博,周博,朱臣君,44668.7115,19970224,江苏,苏州市
300836.SZ,肖朝蓬,肖朝蓬,朱莉华,4925.572,20060106,江苏,苏州市
002972.SZ,郭丰明,张帆,郭泽珊,17632,19980730,广东,深圳市
002845.SZ,万锋,万锋,李岑,23431.4304,20040430,广东,深圳市
002230.SZ,刘庆峰,吴晓如,江涛,222473.7717,19991230,安徽,合肥市
002295.SZ,卫国,卫国,吉天翊,25061.6,19990728,广东,佛山市
002182.SZ,梅小明,梅小明,吴剑飞,64642.2538,19931130,江苏,南京市
002184.SZ,许泓,郭孟榕,吴秋农,23939.3449,19940315,上海,上海市
002205.SZ,李鸿杰,马军民,王出,18584.3228,20010830,新疆,乌鲁木齐市
002334.SZ,黄申力,黄申力,鄢光敏,75346.521,20020415,广东,深圳市
002220.SZ,叶华,李宏泽,李宏泽,76648.0153,19970925,辽宁,大连市
002299.SZ,傅光明,傅芬芳,廖俊杰,124440.575,19991221,福建,南平市
300059.SZ,其实,其实,陆威,861313.6491,20050120,上海,上海市
002213.SZ,连宗敏,蒋晖,何强,20600,20001025,广东,深圳市
002346.SZ,陆仁军,蒋陆峰,田怡,44157.5416,20020604,上海,上海市
002318.SZ,李郑周,李郑周,寿昊添,97717.072,20040108,浙江,湖州市
002317.SZ,陈永红,陈永红,李滔,81446.1076,20011231,广东,东莞市
002319.SZ,周宇斌,周宇斌,郭蒙,20000,19961113,广东,珠海市
300032.SZ,黄磊,黄磊,黄磊,80316.9608,19931111,浙江,温州市
300739.SZ,张佩珂,,蔡林生,27931.29,20010731,广东,深圳市
002198.SZ,代会波,宋稚牛,徐胜利,50750.9848,20030307,广东,梅州市
002360.SZ,张云升,邬庆文,邬庆文,39189.3919,20010610,山西,忻州市
002179.SZ,郭泽义,李森,刘阳,110088.3678,20021231,河南,洛阳市
002196.SZ,顾一峰,牛铭奎,牟健,46869.493,20011220,浙江,丽水市
002241.SZ,姜滨,姜龙,贾军安,341632.1036,20010625,山东,潍坊市
002245.SZ,CHEN KAI,CHEN KAI,林文华,103582.1526,20020930,江苏,苏州市
002278.SZ,李芳英,张恩宇,王振飞,36390.9648,19930715,上海,上海市
002469.SZ,曲思秋,孙波,冯艺园,64886.263,19941118,山东,淄博市
002441.SZ,吴开贤,吴森杰,张海娜,54454.3609,20000414,广东,汕头市
300061.SZ,刘涛,刘涛,戴勇斌,66094.4225,19961205,上海,上海市
002529.SZ,甘胜泉,甘胜泉,程健,26000,20030707,福建,福州市
002352.SZ,王卫,王卫,甘玲,455644.0455,20030522,广东,深圳市
002504.SZ,何宁,何宁,苗强,102580.0523,19980831,北京,北京市
002325.SZ,刘年新,刘望,苏毅,124990.6747,19850114,广东,深圳市
002353.SZ,王坤晓,李志勇,张志刚,95785.3992,19991210,山东,烟台市
002276.SZ,孟宪洪,张珊珊,赵宇恺,103548.9098,19961230,浙江,杭州市
002447.SZ,侯郁波,侯郁波,蒋蕾,142719.3,20010822,辽宁,大连市
002459.SZ,靳保芳,靳保芳,武廷栋,159533.2525,20001020,河北,邢台市
002430.SZ,蒋明,毛绍融,汪加林,96460.3777,20021218,浙江,杭州市
002284.SZ,黄伟中,施兴龙,邱蓉,73763.0495,20001207,浙江,杭州市
002242.SZ,杨宁宁,杨宁宁,王旭宁,76716.9,20020708,山东,济南市
002177.SZ,谭骅,谭骅,周用芳,76119.1294,20010426,广东,广州市
300792.SZ,林振宇,林振宇,张帆,14430.6,20120406,浙江,杭州市
300235.SZ,黄元忠,张文凯,李枫,16783.109,19930219,广东,深圳市
300084.SZ,窦剑文,窦剑文,和晓登,38476.5738,20001218,甘肃,兰州市
002444.SZ,仇建平,池晓蘅,周思远,114343.8492,20010809,浙江,杭州市
002328.SZ,宋琳,郑伟强,李文君,77002,19971030,上海,上海市
002311.SZ,薛华,薛华,黄志健,166121.0751,20040108,广东,广州市
300017.SZ,刘成彦,洪珂,周丽萍,245301.2204,20000126,上海,上海市
002282.SZ,陈怀荣,庞博,井成铭,54394.4364,19981214,河北,石家庄市
002362.SZ,刘迎建,刘昌平,朱德永,24445.4646,19980911,北京,北京市
002283.SZ,邢运波,徐承飞,刘立,113484.0378,19951219,山东,威海市
002226.SZ,郭曙光,沈跃华,王敦福,124898.169,19981203,安徽,宣城市
002217.SZ,陈贵生,陈贵生,狄旸,311641.622,20030430,福建,莆田市
002445.SZ,陈飞,王新立,蒋荣状,240258.0631,20030528,江苏,无锡市
002492.SZ,王青运,张辛聿,朱海花,40500,20001107,广东,珠海市
300071.SZ,陈曦,陈曦,朱文杰,67138.642,20030123,北京,北京市
300233.SZ,赵叶青,李家全,朱晓刚,39028.9338,20040112,山东,淄博市
300025.SZ,朱东成,沈力,张艳,42853.0562,20030605,浙江,杭州市
002370.SZ,陈尧根,陈尧根,沈依伊,53655.8133,20011231,浙江,绍兴市
002434.SZ,黄河清,顾勇亭,张雷刚,134000,20031022,浙江,金华市
300069.SZ,韩泽帅,韩泽帅,黄浩,11700,20030415,浙江,金华市
300067.SZ,纪立军,纪立军,张坚,93194.9272,19991019,上海,上海市
002435.SZ,郁霞秋,陆一峰,孙文遥,123598.302,19990909,江苏,苏州市
300872.SZ,欧阳建平,欧阳建平,张庆勋,22468.203,20030709,西藏,拉萨市
002359.SZ,陈岩,陈岩,孙畅,108719.176,20020930,广东,深圳市
300030.SZ,邓冠华,邓冠华,倪桂英,30879.5815,19960819,广东,广州市
300247.SZ,邢芬玲,邢芬玲,梁俊,80404.0313,19950421,安徽,合肥市
002189.SZ,王志亮,李智超,李宗杰,26252.5166,19950405,河南,南阳市
002223.SZ,吴群,吴群,王瑞洁,100247.69,19981022,江苏,镇江市
002262.SZ,孙彭生,孙家权,段保州,100766.2892,19990329,江苏,徐州市
003009.SZ,任全彬,李健,王金华,15539.2313,20020802,陕西,西安市
300040.SZ,李寅,赵晓红,李斌,38039.9099,19970808,黑龙江,哈尔滨市
002233.SZ,何坤皇,何坤皇,曾皓平,119227.5016,19950629,广东,梅州市
002243.SZ,贺臻,贺臻,于喆,121060.4219,19950714,广东,深圳市
002236.SZ,傅利泉,傅利泉,WU JIAN(吴坚),299557.959,20010312,浙江,杭州市
002188.SZ,顾时杰,操维江,徐振春,29253.8575,20021120,浙江,嘉兴市
002259.SZ,赖旭日,陆昊,施运奇,75232.8267,19950309,四川,成都市
300514.SZ,崔涛,崔涛,沈正钊,20000,20020904,广东,深圳市
300708.SZ,潘华荣,潘华荣,程飞龙,26026.8,20100408,江苏,苏州市
002173.SZ,陈海军,马建建,陈海军,45485.6365,20030930,浙江,绍兴市
002225.SZ,刘百宽,曹阳,彭艳鸣,101032.0936,20020128,河南,濮阳市
002260.SZ,戚勇,张文彬,陈国辉,55692,19930628,广东,佛山市
002258.SZ,尹英遂,尹英遂,刘军,52438.0695,20000726,四川,绵阳市
300642.SZ,姚见儿,姚见儿,王小清,9107.3375,20031106,上海,上海市
300857.SZ,耿四化,潘文俊,甘杏,20655.7782,20051118,广东,深圳市
003021.SZ,李海周,叶曙兵,邱泽恋,10667,20010419,广东,深圳市
003028.SZ,陈志杰,唐娟,夏群波,10960,19990715,广东,深圳市
002849.SZ,黄文谦,黄华兵,张妍,13244.905,20050829,浙江,杭州市
002264.SZ,倪国涛,陈文杰,郭建生,68456.388,20040517,福建,厦门市
002419.SZ,高书林,张旭华,万颖,120030,19840502,广东,深圳市
002204.SZ,邵长南,田长军,陆朝昌,193137.0032,19930218,辽宁,大连市
002212.SZ,李雪莹,李雪莹,彭韶敏,117693.2446,19850830,广东,汕头市
300907.SZ,江建平,江迎东,江建平,9600,20040419,江苏,苏州市
300686.SZ,刘炜,刘炜,方吉鑫,26575.224,20040726,广东,深圳市
002165.SZ,芮益民,芮益民,王玉生,60205.811,19940623,江苏,南京市
002192.SZ,吕向阳,吕向阳,陈新华,25965.5203,19980821,广东,广州市
002199.SZ,王皓,王皓,石佳霖,24344.2363,19990423,浙江,金华市
002273.SZ,林敏,王震宇,熊波,121768.8332,20020802,浙江,台州市
002396.SZ,黄奕豪,阮加勇,刘万里,58328.0278,19961111,福建,福州市
300942.SZ,朱海,朱海,XIE MINGYUAN,40086,20070724,广东,深圳市
300697.SZ,冯岳军,冯岳军,沈国祥,20800,19850612,江苏,无锡市
300771.SZ,干德义,干德义,陈才玉,16000,19991105,广东,深圳市
002490.SZ,杨云龙,刘云龙,赵晓潼,79784.84,20011230,山东,潍坊市
002329.SZ,黄嘉棣,陈易一,王婉芳,83764.0035,20010531,广西,南宁市
002215.SZ,高焕森,高焕森,莫谋钧,91375.6384,19990918,广东,深圳市
300812.SZ,高军鹏,高军鹏,陈飞,7751.1683,20070214,广东,深圳市
300923.SZ,李彪,李彪,石娜,7860,19860627,吉林,长春市
300585.SZ,陈光水,傅宗朝,薛娟华,16000,20010621,江苏,南京市
300563.SZ,汤晓楠,汤晓楠,殷刘碗,9457.7259,20030806,江苏,无锡市
300898.SZ,李作恭,李锡安,徐笑宇,12400,19960103,浙江,温州市
300637.SZ,樊彬,李耀土,樊相东,23475.013,20021224,浙江,绍兴市
002240.SZ,周祎,邓伟军,姚婧,74970.9058,20011229,广东,深圳市
002252.SZ,陈杰,陈杰,刘峥,674078.7907,19881029,上海,上海市
002998.SZ,戴泽新,戴泽新,戴梦茜,32639.84,20030812,江苏,无锡市
300713.SZ,尹伟,尹伟,邓琥,14343.75,20020424,广东,深圳市
300465.SZ,于伟,程军,高源,44676.2257,20030411,北京,北京市
300467.SZ,章建伟,袁旭,彭睿,20320.4897,20080807,四川,成都市
300593.SZ,王彬,王彬,王华燕,16556.94,19970611,北京,北京市
002721.SZ,王晓峰,王晓丹,孙玉萍,95992.5877,20071126,北京,北京市
300141.SZ,姚建华,姚建华,徐书杰,25388.46,19981222,江苏,苏州市
002481.SZ,杨君敏,李玉林,师恩战,124339,19920910,山东,烟台市
002483.SZ,吴建,吴建,谢贵兴,94228.8735,20030925,江苏,南通市
002512.SZ,陈融圣,陈融圣,张高利,114709.4532,19930810,福建,福州市
300244.SZ,陈海斌,黄柏兴,沈立军,62045.8296,20010905,浙江,杭州市
300125.SZ,王正育,王正育,刘琦,26549.9995,20051212,辽宁,大连市
300128.SZ,顾清,方永刚,宋峰,109411.5412,20040329,江苏,苏州市
300354.SZ,刘士钢,熊卫华,何玲,13832.0201,19930308,江苏,泰州市
300799.SZ,张军,何朝晖,孙光来,10208,20070822,北京,北京市
300113.SZ,华勇,华勇,俞国燕,69428.724,20050711,浙江,杭州市
300112.SZ,傅宇晨,傅晓阳,叶玲莉,28574.7886,19940606,广东,深圳市
002561.SZ,华欣,王斌,庞维聆,41576.3,19930104,上海,上海市
300121.SZ,王文博,王文博,王超,37513.1706,20000323,山东,聊城市
300132.SZ,李勇,李勇,骆棋辉,51658.0886,20010115,福建,南平市
002997.SZ,柴震,柴震,何章勇,18360,20020315,安徽,芜湖市
002539.SZ,牟嘉云,宋睿,王生兵,101010,19950831,四川,成都市
002984.SZ,秦龙,林文龙,金胜勇,64966.894,20071204,山东,青岛市
300219.SZ,李国平,李俊东,关飞,70794.3506,20040531,广东,广州市
300702.SZ,屠勇军,屠勇军,王艳,19332.3629,20030214,浙江,台州市
002341.SZ,廖垚,廖垚,李洪流,115221.4592,20021225,广东,深圳市
300118.SZ,谢健,谢健,雪山行,90135.9941,20021202,浙江,宁波市
300129.SZ,张福林,邹涛,陈杰,71915.3256,20010413,上海,上海市
300133.SZ,傅梅城,赵依芳,张思拓,175567.3701,20051025,浙江,杭州市
002693.SZ,王成栋,Li Jianming,于晓风,40500,20000522,海南,海口市
300452.SZ,尹正龙,尹正龙,胡浩,18046.707,20010427,安徽,淮南市
002565.SZ,郭翥,郭翥,路晶晶,106015.6922,20041221,上海,上海市
300109.SZ,王坚强,张军政,邢小亮,32306.8983,20030313,河南,焦作市
002505.SZ,葛俊杰,沈伟平,葛俊杰,637426.1088,19970121,湖南,怀化市
002511.SZ,邓颖忠,邓冠彪,周启超,131148.7077,19990528,广东,中山市
300424.SZ,卜范胜,胡琨,胡珺,23986.359,20051123,广东,广州市
002831.SZ,王华君,王华君,张恩芳,93720.3288,20020115,广东,深圳市
002740.SZ,李勇,李勇,朱新武,45406.1077,20010816,福建,龙岩市
002626.SZ,江斌,江斌,洪彦,61648.1927,19971124,福建,厦门市
300108.SZ,孙军,许蔚,孙军,66601.4674,20000127,吉林,通化市
